"","Year","Carpark","Chill.Out","Age","Tenure_Bin","Age.65.and.above.of.total.residents","Resident.in.Condominiums.and.Other.Apartments.of.total.residents","Monthly.Household.Income.8000.and.above.of.Total.Households","Tenants.of.total.households","Uni.Qualification.of.total","URA.growth.area.km","hawker.centre.and.market.km","MRT.station.km","park.km","top.primary.school.km","shopping.mall.km","bus.stop.km","bus.interchange.km","TransactionPricePerUnit","Area.Sqm.Unit"
"1",2013,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,1.052054704,0.443539393,0.374648003,0.323164541,2.398393316,1.096143457,0.099118102,3.036056084,1219333.33333333,57
"2",2013,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,1.15745209,0.2881719,0.353852592,0.270351191,2.261380186,0.948594511,0.065979911,2.935276369,1762487.69230769,70.3846153846154
"3",2013,0,0,13,1,0.199728261,0.082427536,0.135625338,0.489983757,0.146635796,1.39373972,0.186492705,0.316571946,0.354372074,2.047122507,0.478083693,0.118712557,2.82200304,950000,53
"4",2013,0,0,0,1,0.199728261,0.082427536,0.135625338,0.489983757,0.146635796,1.697727848,0.458471913,0.196915158,0.227474878,1.823577771,0.282492644,0.062406574,2.527932349,1857500,69
"5",2013,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.97181653,0.453253388,0.30946489,0.275234893,2.463657184,1.071403608,0.081632797,3.115537848,1625421,74
"6",2013,0,0,37,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.968533358,0.323488408,0.114397411,0.059240533,2.432845374,0.859070027,0.046551143,3.149862445,1257166.66666667,102.166666666667
"7",2013,0,0,3,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.984289316,0.404646374,0.267485341,0.22511743,2.4375784,1.026013539,0.102532539,3.104716949,1087633.33333333,47
"8",2013,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,1.117369116,0.305081581,0.323842797,0.245334594,2.300883292,0.961050886,0.04254687,2.974935693,1429036.36363636,56.0909090909091
"9",2013,0,0,0,1,0.183842402,0.058393224,0.23209952,0.235353336,0.211350104,2.14671126283333,0.8944411015,0.868035575,0.997880035333333,1.2694602655,1.05344194616667,0.184009974,1.99888155166667,927500,98.5
"10",2013,0,0,0,2,0.183842402,0.058393224,0.23209952,0.235353336,0.211350104,1.947806391,0.674442933,0.652578922,0.763129347,1.453665405,0.821511047,0.208852868,2.235002352,1295986.19047619,53.7714285714286
"11",2013,0,0,5,1,0.183842402,0.058393224,0.23209952,0.235353336,0.211350104,1.567462535,0.302258022,0.632936526,0.582776285,1.833932786,0.707270537,0.058190756,2.584041953,1740000,110.333333333333
"12",2013,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.936719758,0.252318652,0.046193041,0.088383209,2.475652528,0.732203676,0.127747456,3.22500924,2461987.91666667,75.1666666666667
"13",2014,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,1.052054704,0.443539393,0.374648003,0.323164541,2.398393316,1.096143457,0.099118102,3.036056084,1368600,64.75
"14",2014,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,1.15745209,0.2881719,0.353852592,0.270351191,2.261380186,0.948594511,0.065979911,2.935276369,1520893.5,64.875
"15",2014,0,0,14,1,0.199728261,0.082427536,0.135625338,0.489983757,0.146635796,1.39373972,0.186492705,0.316571946,0.354372074,2.047122507,0.478083693,0.118712557,2.82200304,1226000,75.6666666666667
"16",2014,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.97181653,0.453253388,0.30946489,0.275234893,2.463657184,1.071403608,0.081632797,3.115537848,1476000,64
"17",2014,0,0,38,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.968533358,0.323488408,0.114397411,0.059240533,2.432845374,0.859070027,0.046551143,3.149862445,1755000,139
"18",2014,0,0,4,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.984289316,0.404646374,0.267485341,0.22511743,2.4375784,1.026013539,0.102532539,3.104716949,1096130,61.5
"19",2014,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,1.117369116,0.305081581,0.323842797,0.245334594,2.300883292,0.961050886,0.04254687,2.974935693,1554027.27272727,61.1818181818182
"20",2014,0,0,0,1,0.183842402,0.058393224,0.23209952,0.235353336,0.211350104,2.21463339575,0.96215195675,0.909795156,1.043395793,1.20338080475,1.10230045925,0.1823194395,1.932586018,917850,109.25
"21",2014,0,0,0,2,0.183842402,0.058393224,0.23209952,0.235353336,0.211350104,1.947806391,0.674442933,0.652578922,0.763129347,1.453665405,0.821511047,0.208852868,2.235002352,1629447.4,73.6666666666667
"22",2014,0,0,6,1,0.183842402,0.058393224,0.23209952,0.235353336,0.211350104,1.567462535,0.302258022,0.632936526,0.582776285,1.833932786,0.707270537,0.058190756,2.584041953,1345000,91.5
"23",2014,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.936719758,0.252318652,0.046193041,0.088383209,2.475652528,0.732203676,0.127747456,3.22500924,2087500,60
"24",2015,0,0,1,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,1.052054704,0.443539393,0.374648003,0.323164541,2.398393316,1.096143457,0.099118102,3.036056084,1339333.33333333,68
"25",2015,0,0,1,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,1.15745209,0.2881719,0.353852592,0.270351191,2.261380186,0.948594511,0.065979911,2.935276369,1659895.55555556,73.3333333333333
"26",2015,0,0,2,1,0.199728261,0.082427536,0.135625338,0.489983757,0.146635796,1.697727848,0.458471913,0.196915158,0.227474878,1.823577771,0.282492644,0.062406574,2.527932349,1161500,54.5
"27",2015,0,0,39,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.968533358,0.323488408,0.114397411,0.059240533,2.432845374,0.859070027,0.046551143,3.149862445,1405000,122.5
"28",2015,0,0,5,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.984289316,0.404646374,0.267485341,0.22511743,2.4375784,1.026013539,0.102532539,3.104716949,1180000,63
"29",2015,0,0,0.5,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,1.117369116,0.305081581,0.323842797,0.245334594,2.300883292,0.961050886,0.04254687,2.974935693,1449400,59.3333333333333
"30",2015,0,0,0,1,0.183842402,0.058393224,0.23209952,0.235353336,0.211350104,2.16289217225,0.90676433575,0.85707799725,0.990729639,1.25136875975,1.04648537925,0.16115088975,1.9917415265,800250,98.5
"31",2015,0,0,0,2,0.183842402,0.058393224,0.23209952,0.235353336,0.211350104,1.947806391,0.674442933,0.652578922,0.763129347,1.453665405,0.821511047,0.208852868,2.235002352,1051000,41
"32",2015,0,0,7,1,0.183842402,0.058393224,0.23209952,0.235353336,0.211350104,1.567462535,0.302258022,0.632936526,0.582776285,1.833932786,0.707270537,0.058190756,2.584041953,1599166.66666667,112.333333333333
"33",2015,0,0,0,1,0.196236559,0.282258065,0.294611617,0.243526942,0.325386598,0.936719758,0.252318652,0.046193041,0.088383209,2.475652528,0.732203676,0.127747456,3.22500924,5263580,151
"34",2013,0,0,39,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.083435479,0.847770177,0.623956249,0.513904383,2.823233862,1.040372258,0.179517703,2.339463508,4900000,312
"35",2013,0,0,16,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.864193431,0.339693513,0.744515007,0.828462505,1.450453835,1.588582233,0.06277087,3.415487561,2040800,141
"36",2013,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.258562779,1.823932417,0.233712484,0.5160018,1.925757256,0.572422352,0.162385739,2.912645403,2450000,130
"37",2013,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.28568223833333,1.79556799633333,0.232749175333333,0.488295531666667,1.899437332,0.600012839333333,0.165288187666667,2.922115752,2550000,131
"38",2013,0,0,5,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,6.392107835,0.760919076,0.831278617,0.713518829,1.229734672,1.837351619,0.094699829,3.238557287,4200000,242
"39",2013,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,4.479802032,0.790552938,0.624589269,0.97830249,2.250345943,1.23927713,0.350413364,1.425508774,1908000,121.8
"40",2013,0,0,12,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.658527697,0.485491999,0.644864998,0.655462033,2.241111023,0.491145193,0.081749871,1.854535158,1680000,112
"41",2013,0,0,7,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.428575256,1.302563376,0.395851512,0.584359928,2.360617259,1.17171776,0.152358269,2.576912451,2022500,124.25
"42",2013,0,0,34,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,7.241697689,0.429513734,0.472146357,0.433817584,0.391663013,2.585527468,0.025990275,4.249093197,1263000,103
"43",2013,0,0,3,2,0.124047878,0.904243743,0.623726346,0.333333333,0.603169252,4.187174999,1.285549037,0.261330644,1.375776661,3.00895381,0.222024023,0.091555803,2.728768292,2150000,93
"44",2013,0,0,8,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,6.182391197,0.915077378,0.456099283,0.334228328,1.502421115,1.699027732,0.201454163,3.12842719,2384444,152
"45",2013,0,0,14,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.247229073,1.118799206,0.585150319,0.586182776,2.52151715,1.064206951,0.295604132,2.547232125,1500000,97
"46",2013,0,0,1,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.244033761,0.989933835,0.730514228,0.375904949,2.733303595,1.191914789,0.030831032,2.285981937,3846230,171
"47",2013,0,0,9,2,0.134393064,0.88583815,0.553563218,0.383908046,0.650268128,4.853903908,0.653568545,0.446634901,0.724097981,2.969632643,0.834783305,0.275548004,2.423237162,1930000,100
"48",2013,0,0,0,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.609049567,0.431760755,0.315179614,0.331613879,1.409385816,1.288087531,0.305887504,3.81393183,3e+06,181
"49",2013,0,0,16,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.871576107,0.437152483,0.770627066,0.84883356,1.349787161,1.652249845,0.073667843,3.47110307,2200000,203
"50",2013,0,0,14,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.776969485,0.515393763,0.373578175,0.429548891,1.395380784,1.344021168,0.206482048,3.857225256,1550000,97
"51",2013,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.549675361,0.478725507,0.436407069,0.665966044,2.453226292,0.380917836,0.123519161,2.141534653,1300000,99
"52",2013,0,0,27,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,4.550869267,0.827422231,0.641452411,1.045454203,2.304856414,1.230585284,0.302034674,1.458917336,1875000,131
"53",2013,0,0,14,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,4.709568096,0.815775441,0.580640627,1.14817517,2.336273359,1.360339113,0.112369768,1.423197394,1460000,95
"54",2013,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.66879345615385,0.495956566153846,0.696984051615385,0.652812589461538,2.17287003915385,0.527171746,0.132740184076923,1.77424327453846,1330923.07692308,71.3846153846154
"55",2013,0,0,4,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.567368517,1.422652312,0.272928479,0.484552811,2.27687936,1.290201565,0.089089875,2.562963834,3300000,181
"56",2013,0,0,5,2,0.124047878,0.904243743,0.623726346,0.333333333,0.603169252,4.29466407,1.16233599,0.240749119,1.343976977,2.821932392,0.484526296,0.10716426,2.22102702,2380000,105
"57",2013,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.624675417,0.450609865,0.627628417,0.618045039,2.208009659,0.465153649,0.060480652,1.836314134,860222.222222222,39.1111111111111
"58",2013,0,0,1,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.547684083,0.413977365,0.474131509,0.601122255,2.337673167,0.358973655,0.027798729,2.016788226,1116000,63
"59",2013,0,0,17,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.381884761,1.651833151,0.282222424,0.696271886,1.374016521,2.532080172,0.086994021,4.282966072,2012500,151
"60",2013,0,0,2,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,6.112479775,1.049886565,0.314680622,0.485297007,1.655904105,1.658407389,0.048850494,2.977773806,2266666.66666667,133.666666666667
"61",2013,0,0,5,2,0.163043478,0.902173913,0,0,0,4.523932399,1.556139155,0.483414258,1.301081412,2.667883866,0.097672436,0.101457255,2.800322499,5200000,199
"62",2013,0,0,1,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.763715265,0.593875477,0.71956713,0.766721853,2.322723011,0.585099014,0.185814069,1.890326952,1161500,59
"63",2013,0,0,0,1,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.9276671710625,0.4582840934375,0.4609079933125,0.63113976975,0.3630841078125,2.2599477909375,0.0592183468125,4.1998544154375,1768639.375,72.0625
"64",2013,0,0,11,2,0.163043478,0.902173913,0,0,0,4.47530423,1.465451599,0.369471425,1.317963602,2.707026534,0.222322068,0.089709155,2.675399236,5600000,218
"65",2013,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,4.959766292,0.991626964,0.81690069,0.866611333,2.627343518,0.759580253,0.123071958,2.751646501,1600000,57
"66",2013,0,0,5,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.038887307,0.83175593,0.613618292,0.575777663,2.815171521,0.981008473,0.235281653,2.397813429,2250000,122
"67",2013,0,0,31,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.472674111,0.197959234,0.090604977,0.102754668,1.478686955,1.05285325,0.073321256,3.629600126,1445000,80
"68",2013,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,6.828188157,0.277706645,0.14609421,0.396565589,0.525657116,2.154165511,0.125357096,3.913099299,4930000,259
"69",2013,0,0,2,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.210384021,0.036169347,0.383512737,0.217397779,2.058607233,0.171977592,0.182548102,1.903280051,1316142.85714286,65.2857142857143
"70",2014,0,0,17,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.864193431,0.339693513,0.744515007,0.828462505,1.450453835,1.588582233,0.06277087,3.415487561,1868888,141
"71",2014,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.30841704933333,1.75991283333333,0.183812831666667,0.465049731333333,1.88367714333333,0.629255852,0.129117173666667,2.88502449966667,2718333.33333333,163
"72",2014,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.31474134333333,1.75675605633333,0.202554769333333,0.459421985,1.876114537,0.634294377333333,0.148676376666667,2.90023954266667,2429600,121.666666666667
"73",2014,0,0,6,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,6.392107835,0.760919076,0.831278617,0.713518829,1.229734672,1.837351619,0.094699829,3.238557287,3250000,143.5
"74",2014,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,4.479802032,0.790552938,0.624589269,0.97830249,2.250345943,1.23927713,0.350413364,1.425508774,1888500,114
"75",2014,0,0,11,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.377939339,1.269535918,0.437499241,0.613332674,2.378290898,1.118573747,0.205577413,2.602568747,1888000,120
"76",2014,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.213589029,0.950227085,0.721490371,0.382741437,2.775559306,1.174807745,0.046282863,2.264952849,2200000,144
"77",2014,0,0,8,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.428575256,1.302563376,0.395851512,0.584359928,2.360617259,1.17171776,0.152358269,2.576912451,1707500,104.5
"78",2014,0,0,35,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,7.241697689,0.429513734,0.472146357,0.433817584,0.391663013,2.585527468,0.025990275,4.249093197,1310000,102
"79",2014,0,0,29,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,5.672938787,1.426617677,0.949201377,0.193952642,1.197352141,1.929638239,0.043979076,3.307421962,2700000,184
"80",2014,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.600734881,0.463076811,0.744185609,0.583061053,2.005355456,0.546065779,0.061768333,1.63179509,1282352.94117647,136.792156862745
"81",2014,0,0,10,2,0.134393064,0.88583815,0.553563218,0.383908046,0.650268128,4.853903908,0.653568545,0.446634901,0.724097981,2.969632643,0.834783305,0.275548004,2.423237162,2125000,100
"82",2014,0,0,0,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.609049567,0.431760755,0.315179614,0.331613879,1.409385816,1.288087531,0.305887504,3.81393183,3e+06,181
"83",2014,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,6.747758618,0.331984584,0.823051821,0.933645461,1.528780496,1.639990073,0.082666957,3.283754374,2150000,174
"84",2014,0,0,35,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.946098334,1.200754793,0.17944669,0.467936865,1.774068242,1.503446875,0.13042532,2.924964305,2620000,188
"85",2014,0,0,15,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.585803182,0.482943233,0.483093877,0.671089288,2.423719573,0.404357041,0.10298577,2.09173271,1150000,70
"86",2014,0,0,1,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.618735285,1.495961264,0.252146395,0.598727571,2.008012199,1.198749199,0.085054631,2.874622106,986888,41
"87",2014,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.607819759,0.462815477,0.536872299,0.647843174,2.344112772,0.419368027,0.08945756,1.993577677,843000,41
"88",2014,0,0,1,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.66892259,0.496094786,0.697164475,0.652926606,2.172805196,0.52734102,0.132923443,1.774102133,1530000,72
"89",2014,0,0,0,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,7.412887576,0.639013013,0.230309254,0.210759869,0.447433102,2.813400441,0.190872787,4.424814927,1358732.5,57
"90",2014,0,0,5,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.567368517,1.422652312,0.272928479,0.484552811,2.27687936,1.290201565,0.089089875,2.562963834,3200000,177
"91",2014,0,0,0,1,0.124047878,0.904243743,0.623726346,0.333333333,0.603169252,4.242134882,1.118246872,0.287030879,1.301426016,2.812588366,0.511728952,0.159220477,2.233237159,1700000,150
"92",2014,0,0,6,2,0.124047878,0.904243743,0.623726346,0.333333333,0.603169252,4.29466407,1.16233599,0.240749119,1.343976977,2.821932392,0.484526296,0.10716426,2.22102702,3062500,165.75
"93",2014,0,0,1,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.624675417,0.450609865,0.627628417,0.618045039,2.208009659,0.465153649,0.060480652,1.836314134,788444,35
"94",2014,0,0,2,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.547684083,0.413977365,0.474131509,0.601122255,2.337673167,0.358973655,0.027798729,2.016788226,1050000,50
"95",2014,0,0,18,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.381884761,1.651833151,0.282222424,0.696271886,1.374016521,2.532080172,0.086994021,4.282966072,2150000,155
"96",2014,0,0,1.5,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,6.112479775,1.049886565,0.314680622,0.485297007,1.655904105,1.658407389,0.048850494,2.977773806,3150000,237.25
"97",2014,0,0,6,2,0.163043478,0.902173913,0,0,0,4.523932399,1.556139155,0.483414258,1.301081412,2.667883866,0.097672436,0.101457255,2.800322499,4700000,182
"98",2014,0,0,15,2,0.134393064,0.88583815,0.553563218,0.383908046,0.650268128,4.696083575,0.376199457,0.146396399,0.733781244,3.22182621,0.804493292,0.081452379,2.254176581,1420300,76
"99",2014,0,0,2,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.763715265,0.593875477,0.71956713,0.766721853,2.322723011,0.585099014,0.185814069,1.890326952,1800000,97
"100",2014,0,0,0,1,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.93032133633333,0.439348466333333,0.444219928333333,0.647071391,0.374929122333333,2.264580736,0.0524693556666667,4.18441323966667,1719295,74.3333333333333
"101",2014,0,0,12,2,0.163043478,0.902173913,0,0,0,4.47530423,1.465451599,0.369471425,1.317963602,2.707026534,0.222322068,0.089709155,2.675399236,4750000,218.666666666667
"102",2014,0,0,32,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.472674111,0.197959234,0.090604977,0.102754668,1.478686955,1.05285325,0.073321256,3.629600126,1437629.33333333,88.6666666666667
"103",2015,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.27102592,1.80894376333333,0.225265843666667,0.502747896,1.91444869666667,0.585736197333333,0.156458965,2.910100025,2290000,141
"104",2015,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.3255618795,1.7438049165,0.1962551435,0.447440357,1.866055925,0.645507481,0.1441990725,2.8988024585,2750000,140
"105",2015,0,0,7,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,6.392107835,0.760919076,0.831278617,0.713518829,1.229734672,1.837351619,0.094699829,3.238557287,4725000,204
"106",2015,0,0,14,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.658527697,0.485491999,0.644864998,0.655462033,2.241111023,0.491145193,0.081749871,1.854535158,1320000,90
"107",2015,0,0,12,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.377939339,1.269535918,0.437499241,0.613332674,2.378290898,1.118573747,0.205577413,2.602568747,1830000,120
"108",2015,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.213589029,0.950227085,0.721490371,0.382741437,2.775559306,1.174807745,0.046282863,2.264952849,1860000,144
"109",2015,0,0,9,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.428575256,1.302563376,0.395851512,0.584359928,2.360617259,1.17171776,0.152358269,2.576912451,1670000,99
"110",2015,0,0,21,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,7.188275718,0.408479584,0.523171603,0.487642656,0.374357979,2.531132797,0.079611443,4.231502716,1188000,110
"111",2015,0,0,36,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,7.241697689,0.429513734,0.472146357,0.433817584,0.391663013,2.585527468,0.025990275,4.249093197,1275000,104
"112",2015,0,0,32,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.656044589,0.490603285,0.72185144,0.635765247,2.114219825,0.540719038,0.109286854,1.717288603,2888000,242
"113",2015,0,0,5,2,0.124047878,0.904243743,0.623726346,0.333333333,0.603169252,4.187174999,1.285549037,0.261330644,1.375776661,3.00895381,0.222024023,0.091555803,2.728768292,2346000,103.333333333333
"114",2015,0,0,10,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,6.182391197,0.915077378,0.456099283,0.334228328,1.502421115,1.699027732,0.201454163,3.12842719,1739333.33333333,112.333333333333
"115",2015,0,0,16,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.247229073,1.118799206,0.585150319,0.586182776,2.52151715,1.064206951,0.295604132,2.547232125,1570000,106
"116",2015,0,0,31,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.204114556,1.58878947,0.840446177,1.001696238,2.111850438,0.69203543,0.27818279,3.292668345,3900000,246
"117",2015,0,0,16,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,4.709568096,0.815775441,0.580640627,1.14817517,2.336273359,1.360339113,0.112369768,1.423197394,1800000,150.5
"118",2015,0,0,15,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.339645039,1.379242327,0.480934208,0.798682554,2.233956414,0.95670089,0.209513106,2.849221918,1900000,125
"119",2015,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.607819759,0.462815477,0.536872299,0.647843174,2.344112772,0.419368027,0.08945756,1.993577677,926500,42.5
"120",2015,0,0,2,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.66880268,0.495966439,0.696996939,0.6528207335,2.1728654075,0.527183837,0.132753274,1.774233193,1300000,63.5
"121",2015,0,0,0,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,7.412887576,0.639013013,0.230309254,0.210759869,0.447433102,2.813400441,0.190872787,4.424814927,985000,40.5
"122",2015,0,0,0,1,0.124047878,0.904243743,0.623726346,0.333333333,0.603169252,4.242134882,1.118246872,0.287030879,1.301426016,2.812588366,0.511728952,0.159220477,2.233237159,1630000,150
"123",2015,0,0,7,2,0.124047878,0.904243743,0.623726346,0.333333333,0.603169252,4.29466407,1.16233599,0.240749119,1.343976977,2.821932392,0.484526296,0.10716426,2.22102702,2579498,132.2
"124",2015,0,0,13,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.688796694,0.514583152,0.684217728,0.680230993,2.230291654,0.527559924,0.118547165,1.82659873,1720000,172
"125",2015,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.544665866,0.392920739,0.494370823,0.577472904,2.290237486,0.358707233,0.053747478,1.967053522,1200000,89
"126",2015,0,0,2,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.624675417,0.450609865,0.627628417,0.618045039,2.208009659,0.465153649,0.060480652,1.836314134,1059000,56
"127",2015,0,0,0,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.138669559,1.315006885,0.762227208,0.077350072,1.319153918,2.11222598,0.443902293,3.772332546,1338000,164
"128",2015,0,0,7,2,0.163043478,0.902173913,0,0,0,4.52758499366667,1.54705865666667,0.452389608666667,1.28892070533333,2.66148814,0.127773463666667,0.085230529,2.773382224,4541066.66666667,193.666666666667
"129",2015,0,0,32,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.79938392,1.386365107,0.067698043,0.415111336,1.954964282,1.399580203,0.029144436,2.794537103,3500000,266
"130",2015,0,0,0,2,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.627784235,0.423788516,0.300082553,0.325743231,1.423734602,1.277669104,0.293456242,3.824003086,1680000,139
"131",2015,0,0,35,2,0.134393064,0.88583815,0.553563218,0.383908046,0.650268128,4.723466765,0.8831442925,0.720785404,1.0567749115,2.7902255505,0.5713004215,0.10734154,2.85608682,3400000,183.5
"132",2015,0,0,3,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.763715265,0.593875477,0.71956713,0.766721853,2.322723011,0.585099014,0.185814069,1.890326952,1805000,97
"133",2015,0,0,0,1,0.139653552,0.45548543,0.652580114,0.171846258,0.55939871,6.9302011672,0.4407656056,0.4454940312,0.6458280126,0.3739450496,2.2643050842,0.052707028,4.1856116488,1352695.3,71.9
"134",2015,0,0,13,2,0.163043478,0.902173913,0,0,0,4.47530423,1.465451599,0.369471425,1.317963602,2.707026534,0.222322068,0.089709155,2.675399236,5280000,218
"135",2015,0,0,0,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,4.959766292,0.991626964,0.81690069,0.866611333,2.627343518,0.759580253,0.123071958,2.751646501,3507000,143
"136",2015,0,0,7,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,5.038887307,0.83175593,0.613618292,0.575777663,2.815171521,0.981008473,0.235281653,2.397813429,1990000,122
"137",2015,0,0,4,2,0.125263158,0.737894737,0.677344309,0.294917681,0.651198826,3.210384021,0.036169347,0.383512737,0.217397779,2.058607233,0.171977592,0.182548102,1.903280051,1014999,52
